index,0,1,2,3,4,5
42,1827 - PAPP Gergely,SEH,28,13:40:41,03:08:05,Hungría
43,"19 - CANTIN Frédéric
TEAM OPEL COTES D'ARMOR",V1H,12,13:42:57,03:10:21,Francia
44,"1502 - BOSIO Rory
THE NORTH FACE",SEF,3,13:43:10,03:10:34,Estados Unidos
45,"4292 - NAIN sebastien
TEAM VIBRAM",V1H,13,13:46:01,03:13:25,Francia
46,"1761 - BALDUCHELLI Yan
ICEBREAKER VERBIER ST-BERNARD",SEH,29,13:49:30,03:16:54,Suiza
47,1834 - ROUANET Renaud,SEH,30,13:49:31,03:16:55,Francia
48,"1842 - TIERNEY Paul
EAGLE AC/GARDA",SEH,31,13:50:03,03:17:27,Irlanda
49,"23 - THIERY Benoit
TEAM TALON D'ACHILLE",SEH,32,13:50:11,03:17:35,Francia
50,"1533 - FORNONI Daniele
TEAM TECNICA ITA",V1H,14,13:52:23,03:19:47,Italia
51,"36 - BIOLLAZ daniel
LES TRAILERS DU MOLE",V1H,15,13:53:51,03:21:15,Francia
52,4293 - HUANG Long,SEH,33,13:54:42,03:22:06,China
53,1516 - ROBBINS Gary,SEH,34,13:54:53,03:22:17,Canadá
54,"2603 - JOUBAND Frederic
ROUTE ET SENTIER",V1H,16,13:57:16,03:24:40,Francia
55,"3066 - BURNET Jean
CHAMONIX MONT-BLANC MARATHON (CMBM)",SEH,35,13:57:43,03:25:07,Francia
56,"53 - FORI Katia
TEAM TECNICA",V1F,2,13:58:25,03:25:49,Italia
57,"1780 - CAPO SOLER Miquel
CAMI-GARDEN HOTELS",SEH,36,14:03:55,03:31:19,España
58,4169 - SANTASUSANA BAYONA Carlos,SEH,37,14:04:43,03:32:07,España
59,"3649 - MUDARRA SANCHEZ Miguel
HOCKEY ALCALA",V1H,17,14:05:32,03:32:56,España
60,"4222 - AMAT ASENCIO Daniel
CXM VALENCIA",SEH,38,14:06:16,03:33:40,España
61,"1821 - MATSUNAGA Hiroaki
THE NORTH FACE JAPAN",SEH,39,14:07:32,03:34:56,Japón
62,"1546 - LACZAK Magdalena
INOV-8",SEF,4,14:07:50,03:35:14,Polonia
63,"3619 - BONNEFOUS Robert
CPL PRIMAUBE",V2H,1,14:09:30,03:36:54,Francia
64,"1764 - BEATRICI Silvano
G.S. FRAVEGGIO",SEH,40,14:10:21,03:37:45,Italia
65,"3376 - VERCHERE Didier
COJECOM",V1H,18,14:11:31,03:38:55,Francia
66,"4270 - VERRIER Grégory
ACPA ANCENIS",SEH,41,14:11:40,03:39:04,Francia
67,"1816 - MACIEL Fernanda
THE NORTH FACE",SEF,5,14:12:01,03:39:25,Brasil
68,"1517 - SPROSTON Amy
MONTRAIL",SEF,6,14:13:35,03:40:59,Estados Unidos
69,"35 - FRECHILLA TOLEDO Raul
TIERRA TRAGAME",SEH,42,14:18:36,03:46:00,España
70,"2340 - MEYNET Olivier
MONTRAIL Lou Tavan",SEH,43,14:19:15,03:46:39,Francia
71,"3527 - PIGOIS Thomas
EXPERTRAIL",SEH,44,14:20:00,03:47:24,Francia
72,315 - WATANABE Chiharu,V1H,19,14:20:15,03:47:39,Japón
73,"1511 - JAMES Andrew
NEWBURY AC",SEH,45,14:20:17,03:47:41,Reino Unido
74,1710 - ERRAZURIZ Rodrigo,SEH,46,14:20:42,03:48:06,Chile
75,"29 - SIRAUDIN Mathieu
TEAM ENDURANCE SHOP AIX-MARSEILLE",SEH,47,14:25:52,03:53:16,Francia
76,"2811 - MANSIAT Teddy
LONS ATHLETIQUE CLUB",SEH,48,14:31:18,03:58:42,Francia
77,"1825 - OLIVA-SIMO Juan-Jose
Team Lafuma Iberica",SEH,49,14:32:08,03:59:32,España
78,"1839 - SIDERIDIS Nikolaos
SALOMON HELLAS",SEH,50,14:32:19,03:59:43,Grecia
79,3245 - FOURNIER Jérome,SEH,51,14:33:00,04:00:24,Francia
80,4003 - RIO Olivier,V1H,20,14:33:23,04:00:47,Francia
81,2771 - BLONDEAU loic,SEH,52,14:35:16,04:02:40,Francia
82,137 - FIEDLER Dietmar,SEH,53,14:35:46,04:03:10,Austria
83,"1548 - LECOMTE Emilie
TEAM QUECHUA",SEF,7,14:35:54,04:03:18,Francia
84,"1838 - SCHNEIDER Christian
go beyond / inov-8 Switzerland",SEH,54,14:36:52,04:04:16,Suiza
85,"1560 - ZARANTONELLO Marco
team Salomon Carnifast",V1H,21,14:41:13,04:08:37,Italia
86,1522 - BENITO CORNEJO Jose V.,SEH,55,14:41:26,04:08:50,España
87,"1797 - FAGERLUND Fritjof
RANAS 4H",SEH,56,14:42:40,04:10:04,Finlandia
88,"15 - CERCUEIL Michel
ALE",V1H,22,14:46:04,04:13:28,Francia
89,"28 - NEAR Chris
TEAM PLANETFEAR",SEH,57,14:46:12,04:13:36,Reino Unido
90,"2730 - DECHELETTE Franck
JOUQUES GENERATION TRAIL",SEH,58,14:46:40,04:14:04,Francia
91,"3151 - PAWLOWSKI Marcin
OLAWS ZLOTORYJA",SEH,59,14:46:58,04:14:22,Polonia
92,"1815 - LORINCZ Oliver
OLIWORLD",V1H,23,14:47:28,04:14:52,Hungría
93,"1837 - SAVOY Olivier
TEAM TECNICA-42KM195",SEH,60,14:48:52,04:16:16,Francia
94,"1818 - MARCHETTI Igor
LAFUMA TEAM ITALIA",SEH,61,14:50:38,04:18:02,Italia
95,"2835 - RUBBO Igor
COURMAYEUR TRAILERS",V1H,24,14:51:16,04:18:40,Italia
96,"1525 - CALMBACH Ulrich
TEAM SALOMON GERMANY",V2H,2,14:54:07,04:21:31,Alemania
97,3806 - FAYARD Benoit,SEH,62,14:54:38,04:22:02,Francia
98,3486 - GRUNDY Lewis,V1H,25,14:55:49,04:23:13,Reino Unido
99,"1847 - WAGNER Thomas
-",SEH,63,14:56:57,04:24:21,Austria
100,"1820 - MARTINEZ DE MARSAY Jordi
UEC EL PRAT DE LLOBREGAT - PRAT BIKE",V1H,26,14:57:34,04:24:58,España
101,"1551 - MARTINEZ URRUZOLA Nerea
SALOMON",V1F,3,14:58:59,04:26:23,España
102,"1829 - PEROZO MOSQUERO Manuel
CLUB ATLETISMO BADAJOZ",V1H,27,14:59:15,04:26:39,España
103,"1543 - IRURETAGOYENA Leire
OARGI",SEF,8,14:59:48,04:27:12,España
104,1557 - RUTTUM David,SEH,64,15:01:21,04:28:45,Estados Unidos
105,"2026 - AUBERT Thierry
TEAM TRAIL CMC",V1H,28,15:01:50,04:29:14,Francia
106,"2165 - SCHNEIDER Christophe
TEAM RUNNING CONSEIL GRENOBLE",SEH,65,15:01:54,04:29:18,Francia
107,"3521 - GUERINI Luca
Trail Running Brescia",V1H,29,15:02:30,04:29:54,Italia
108,"2426 - GINE CID Javier
UEC TORTOSA",SEH,66,15:02:58,04:30:22,España
109,2407 - TOAMAIN Bruno,SEH,67,15:04:22,04:31:46,Francia
110,"1819 - MARIN MARTIN Carlos
SENDA",V1H,30,15:05:03,04:32:27,España
111,"3994 - HENRI Sebastien
Marseille Trail Club",SEH,68,15:05:04,04:32:28,Francia
112,"3004 - DEGUIL Alexandre
ESSONNE ATHLETIC",SEH,69,15:05:57,04:33:21,Francia
113,1725 - SANGIORGIO Gustavo,V1H,31,15:06:51,04:34:15,Italia
114,2247 - ADAMS Thomas,SEH,70,15:07:51,04:35:15,Reino Unido
115,77 - DECONIHOUT Jacky,V3H,1,15:09:04,04:36:28,Francia
116,"2540 - PINSON Elie
ATHLETIC PONT-REAN GUICHEN",V2H,3,15:12:13,04:39:37,Francia
117,"2887 - BALLESTER GOMEZ Pepe
LES VALLS",SEH,71,15:12:57,04:40:21,España
118,"2263 - VIVES XIOL Pau
A. E. ICARIA",SEH,72,15:12:58,04:40:22,España
119,3969 - TISSERANT Marc,V1H,32,15:14:21,04:41:45,Francia
120,"1500 - CANFIELD Meghan
TEAM SUNSWEET",V2F,1,15:14:25,04:41:49,Estados Unidos
121,"1788 - DILMI Christian
ECO-CJF",V1H,33,15:14:59,04:42:23,Francia
122,"1777 - CABA SALVÓ Jordi
CAMARASA",SEH,73,15:16:35,04:43:59,España
123,3022 - COLLET Marcel,V2H,4,15:16:54,04:44:18,Francia
124,"2304 - STEPHENSON Olly
CARNETHY HILL RUNNING CLUB",V1H,34,15:17:44,04:45:08,Reino Unido
125,2471 - BRAGHINI Danilo,V1H,35,15:18:18,04:45:42,Italia
126,"3794 - DOMENINO Massimo
PODISTICA VALLE INFERNOTTO",V1H,36,15:18:39,04:46:03,Italia
127,"2443 - GERMAIN Julien
TEAM MONTRAIL - MARSEILLE TRAIL CLUB",SEH,74,15:18:54,04:46:18,Francia
128,"4164 - MALARD Johan
CA DU PAYS SAUMUROIS",SEH,75,15:19:10,04:46:34,Francia
129,2118 - ROSELLO SOLE Eugenio,SEH,76,15:19:17,04:46:41,España
130,"3234 - VALDAVIDA Felix
UBIETAMENDI TALDEA ZALLA",V1H,37,15:19:17,04:46:41,España
131,"2090 - CARRASCO BELLMUNT David
BUSSETUS TEAM SAORTE",V1H,38,15:19:19,04:46:43,España
132,3267 - PALOUS Philippe,V1H,39,15:20:18,04:47:42,Francia
133,1760 - AVENIER Delphine,SEF,9,15:20:50,04:48:14,Francia
134,3671 - PEREZ SUAREZ Tomas,V1H,40,15:22:15,04:49:39,España
135,1841 - TAKAHASHI Kazuyuki,SEH,77,15:22:37,04:50:01,Japón
136,"1769 - BOLLFRASS Alexander
PRINCETON ULTRA TRAIL CLUB",SEH,78,15:23:01,04:50:25,Estados Unidos
137,3511 - LENCHANTIN Gérard,V3H,2,15:24:44,04:52:08,Francia
138,2322 - SALMON Arnaud,SEH,79,15:25:45,04:53:09,Bélgica
139,"2143 - JOIE Cedric
LES COUREURS CELESTES",SEH,80,15:25:53,04:53:17,Bélgica
140,"1514 - MOEHL Kristin
PATAGONIA",SEF,10,15:25:57,04:53:21,Estados Unidos
141,"2831 - ZALDUNBIDE LEGARRA Erlantz
CLUB DEPORTIVO ZALDAI MENDI TLADEA",SEH,81,15:26:02,04:53:26,España
142,"1524 - CABON stephane
LES TRAILEURS DU MOLE",SEH,82,15:26:04,04:53:28,Francia
143,"2302 - ISUNTZA ZELAIA Txomin
SAGAIN M.T.",V1H,41,15:26:15,04:53:39,España
144,"3044 - WEGNER Rüdiger
IM STUTTGART",V1H,42,15:26:46,04:54:10,Alemania
145,"3927 - MODENA Christian
ALPSTATION TEAM ULTRA TRAIL",SEH,83,15:27:56,04:55:20,Italia
146,"2283 - BEURRIER Regis
CMBM",SEH,84,15:28:36,04:56:00,Francia
147,"2468 - PITTET Pascal
FITNESS LIBERTY",V1H,43,15:30:06,04:57:30,Suiza
148,"2717 - MAURIN Florent
TCHIMBE RAID",SEH,85,15:31:44,04:59:08,Francia
149,"134 - ROY Didier
team sport et neige pontarlier",V1H,44,15:31:50,04:59:14,Francia
150,"227 - CHAFFARD Didier
LES TRAILERS DU MOLE",V1H,45,15:32:26,04:59:50,Francia
151,2472 - CAILLET Bruno,SEH,86,15:33:20,05:00:44,Francia
152,"3260 - CHAMPION Judicaël
OSCM",SEH,87,15:34:20,05:01:44,Francia
153,"3604 - CUNIBIL Olivier
AS AREVA LYON",SEH,88,15:34:37,05:02:01,Francia
154,"4023 - VITRAT François
GRESICOURANT",SEH,89,15:35:11,05:02:35,Francia
155,2785 - AIR Stuart,SEH,90,15:35:16,05:02:40,Reino Unido
156,3532 - LAHAIE Eric,SEH,91,15:35:26,05:02:50,Estados Unidos
157,"2776 - FOURNIER Christophe
ESCO ST ANDRE",V1H,46,15:35:41,05:03:05,Francia
158,"1510 - ITURRIETA RUIZ Zigor
THE NORTH FACE",SEH,92,15:36:20,05:03:44,España
159,"43 - ZIMMERMANN Denise
SALOMON-SUUNTO SCHWEIZ",SEF,11,15:36:49,05:04:13,Suiza
160,"3763 - ELUSTONDO Aitor
FILIPIDES",V1H,47,15:37:18,05:04:42,España
161,2269 - TAVERNIER Matthieu,SEH,93,15:37:29,05:04:53,Francia
162,"1806 - KNIPLING Keith
VHTRC",SEH,94,15:37:40,05:05:04,Estados Unidos
163,"2198 - ECCLES Lawrence
PENNY LANE STRIDERS",SEH,95,15:37:49,05:05:13,Reino Unido
164,107 - LEPAGE Yann,SEH,96,15:38:59,05:06:23,Francia
165,"3659 - MILLEN John
Tring Running Club",SEH,97,15:39:26,05:06:50,Reino Unido
166,"2500 - D'ALETTO Fabrice
COURIR EN UZEGE",SEH,98,15:40:08,05:07:32,Francia
167,"3534 - PELLISSIER Joachim
HOKA Suisse",SEH,99,15:41:17,05:08:41,Suiza
168,"3056 - PAOLI Jean Christophe
AC CORTE",SEH,100,15:41:19,05:08:43,Francia
169,3421 - BERTODO Fulvio,V1H,48,15:41:24,05:08:48,Italia
170,2062 - SIMARD Yann,SEH,101,15:43:29,05:10:53,Francia
171,"1526 - CALZETTA Chris
QUICKSILVER ULTRA TEAM",SEH,102,15:44:25,05:11:49,Estados Unidos
172,"3372 - SANTOS PEREZ Julio
GGM",SEH,103,15:45:00,05:12:24,España
173,"4015 - MELBOURNE Ed
PUDSEY AND BRAMLEY",SEH,104,15:46:08,05:13:32,Reino Unido
174,"2777 - BOHNE Thomas
Patagonia",SEH,105,15:46:19,05:13:43,Alemania
175,"1848 - ZINGL Wolfgang
TEAM RAIDLIGHT",V1H,49,15:46:44,05:14:08,Austria
176,"1799 - FUEGO MARTINEZ Juan
AVIENTU-CENTENO",SEH,106,15:46:47,05:14:11,España
177,2619 - ROUANET Siegfried,V1H,50,15:47:16,05:14:40,Francia
178,"3684 - SCHNEIDER Torsten
PEARL iZUMi ULTRA RUN TEAM",V1H,51,15:49:12,05:16:36,Alemania
179,"866 - DE STAEL Antoine
TRAILEUR DE PARIS",ESH,1,15:49:56,05:17:20,Francia
180,"3903 - BOUNEA Raphaël
TEAM HUMBLEZH",SEH,107,15:51:16,05:18:40,Francia
181,"1765 - BENGOA Unai
URRUTI SPORT",SEH,108,15:52:12,05:19:36,España
182,"3610 - KUCERA Petr
KES BUK TEAM",V1H,52,15:52:28,05:19:52,República Checa
183,"653 - CARDONA Cedric
MMV MONTE BIANCO",SEH,109,15:52:37,05:20:01,Francia
184,"206 - PEREZ VALERO Alberto
EL FARELL I JUST",SEH,110,15:52:54,05:20:18,España
185,"4079 - ROTH Gaëtan
VELAY ATHLETISME",V1H,53,15:53:12,05:20:36,Francia
186,"1786 - CUELLAR RUIZ Juan Carlos
ATLETISMO SANTA FE",SEH,111,15:54:03,05:21:27,España
187,"1805 - IMBERNON GUERRERO Juan
ATLETISMO SANTA FE",V1H,54,15:54:04,05:21:28,España
188,"3648 - LOPEZ Jose Manuel
Club Montaña Atarfe",SEH,112,15:54:04,05:21:28,España
189,3315 - CHUNG Hyun Chang,SEH,113,15:54:36,05:22:00,Corea del Sur
190,"76 - CLEMENT Benoît
LA CHOUETTE",V1H,55,15:54:46,05:22:10,Suiza
191,"2289 - LAGARDE Bruno
STADE LAURENTIN ATHLETISME",V2H,5,15:55:33,05:22:57,Francia
192,1607 - FILLION Jean-Luc,V1H,56,15:55:46,05:23:10,Francia
193,"3284 - HUBERT Matthieu
Z-TRAILERZ - ACVA",SEH,114,15:55:54,05:23:18,Francia
194,"1549 - LINSCHOOTEN Jolanda
MARATHON PLUS",V1F,4,15:55:58,05:23:22,Países Bajos
195,1621 - SCALCO François,V1H,57,15:56:37,05:24:01,Francia
196,"51 - COSPOLICH Helen
THE NORTH FACE",SEF,12,15:57:36,05:25:00,Estados Unidos
197,2279 - BOUCHET Sébastien,SEH,115,15:57:48,05:25:12,Francia
198,"3856 - SVOBODA Tomas
VSECHOVICE",V1H,58,15:58:39,05:26:03,República Checa
199,"3327 - WRAITH Lizzie
Team Endurancelife",SEF,13,15:58:50,05:26:14,Reino Unido
200,"2655 - MORAN Carlos
AMEZTI MENDI ELKARTEA",V2H,6,15:58:54,05:26:18,España
201,"3471 - UNSION Josu
MANTTALE",V2H,7,15:58:55,05:26:19,España
202,1606 - DAVIES Anthony,V1H,59,15:58:59,05:26:23,Reino Unido
203,"2134 - PERA VALL-LLOSERA Josep
CLUB EXC. CALDES MALAVELLA",V1H,60,15:59:24,05:26:48,España
204,"2395 - TOULET Alain
UA LOURDES",V1H,61,15:59:25,05:26:49,Francia
205,"3772 - MOKHTARI Labib
SIG",V2H,8,15:59:54,05:27:18,Francia
206,"2236 - VANDENHELSKEN Loïc
TEAM MAXI RACE",V1H,62,16:00:02,05:27:26,Francia
207,"2347 - CRETIN Jean Noel
SC BOIS D'AMONT",V1H,63,16:00:35,05:27:59,Francia
208,"2021 - BENECH David
LEO VIENNE",V1H,64,16:01:23,05:28:47,Francia
209,"2448 - MAIZ GASTESI Francisco Jabier
LAGUN ONAK",V2H,9,16:01:23,05:28:47,España
210,2563 - DORN-JENNY Andreas,V1H,65,16:01:31,05:28:55,Suiza
211,2076 - MUZELLE Charles,SEH,116,16:02:27,05:29:51,Francia
212,"3442 - GANUZA BELTRAN German
TXURREGI INTERSPORT IRABIA",V1H,66,16:03:04,05:30:28,España
213,3373 - BERGOULI Jean Pierre,V1H,67,16:04:28,05:31:52,Francia
214,"3420 - LEFRANCOIS Yann
OXYGENE BELBEUF",SEH,117,16:04:44,05:32:08,Francia
215,"4247 - ROCELLI Michele
ASD Distanceplus",SEH,118,16:05:29,05:32:53,Italia
216,"3216 - MENDIZABAL Adur
GAILURRERANTZ",SEH,119,16:07:36,05:35:00,España
217,"3819 - ZUMETA Garikoitz
ALPINO UZTURRE",SEH,120,16:07:39,05:35:03,España
218,3487 - CHARRIER Nicolas,SEH,121,16:09:09,05:36:33,Francia
219,"4189 - KEMP Benjamin
Portobello Running Club",SEH,122,16:09:35,05:36:59,Reino Unido
220,3785 - VESSEAU Damien,SEH,123,16:10:15,05:37:39,Francia
221,"2674 - CHOUVY Cyril
AS ROMAGNAT",SEH,124,16:13:16,05:40:40,Francia
222,"4022 - POIGNY Christian
CMI",SEH,125,16:14:40,05:42:04,Francia
223,1778 - CABON Sébastien,SEH,126,16:15:27,05:42:51,Francia
224,"3547 - IRAZUSTABARRENA Xabier
GAILURRERANTZ",SEH,127,16:15:32,05:42:56,España
225,2653 - FAUSTINO Joao Hora,SEH,128,16:16:17,05:43:41,Portugal
226,"2965 - COLACO Joao
NEL - Pédatleta",SEH,129,16:16:18,05:43:42,Portugal
227,2839 - KOVACS Zsolt,SEH,130,16:16:47,05:44:11,Rumania
228,"4059 - BALAN Silviu-Constantin
Sponser/ CPNT Team",SEH,130,16:16:47,05:44:11,Rumania
229,59 - DELIKAT Patrick,V1H,68,16:17:10,05:44:34,Francia
230,"1559 - YUN Yan Qiao
TNF CHINA",SEH,132,16:17:31,05:44:55,China
231,"2656 - FURLAN Alberto
NUOVA ATLETICA 3 COMUNI",SEH,133,16:17:37,05:45:01,Italia
232,"3166 - ROSSE Thomas
BUDVAR-RACING-TEAM",SEH,134,16:18:18,05:45:42,Alemania
233,181 - HEUZE Franck,V1H,69,16:19:07,05:46:31,Francia
234,3469 - GRATALOUP Daniel,V2H,10,16:19:58,05:47:22,Francia
235,"2791 - LEON Jose Manuel
TRANGOWORLD",V1H,70,16:23:14,05:50:38,España
236,3063 - MURASE Yosuke,V1H,71,16:23:26,05:50:50,Japón
237,"1767 - BOLCATO Alberto
Valetudo skyrunning",V1H,72,16:23:29,05:50:53,Italia
238,"1703 - BAUMANN Ingo
SCHWARZWALDTRAILER",V1H,73,16:23:43,05:51:07,Alemania
239,"2312 - FARRIOL ALMIRALL Ricard
U E MATADEPERA",V1H,74,16:25:02,05:52:26,España
240,1775 - BRITTON Robert,SEH,135,16:25:55,05:53:19,Reino Unido
241,3370 - MENGIN Vincent,SEH,136,16:26:26,05:53:50,Francia
242,"2190 - BARRANGER emmanuel
SA MONTROUGE PARIS 12",V1H,75,16:26:45,05:54:09,Francia
243,"3644 - PICCOLI Daniele
IDEALDOOR S.BIAGIO",V1H,76,16:26:48,05:54:12,Italia
244,"2274 - FONT Xavier
SC 12/14 team performsport",SEH,137,16:27:29,05:54:53,Francia
245,"2447 - RYCKELYNCK Stéphane
TEAM RAIDLIGHT / VIEUX BAROUDEURS",SEH,138,16:27:52,05:55:16,Francia
246,"3061 - FIALKOWSKI Lukasz
KS GEPARD ZUKCZYN",SEH,139,16:28:02,05:55:26,Polonia
247,2837 - FURUTA Shigeru,V1H,77,16:28:10,05:55:34,Japón
248,3764 - MEDGYESSY Gergely,V1H,78,16:29:03,05:56:27,Hungría
249,"1804 - HOAGLAND Karl
TAMALPA RUNNERS",V1H,79,16:29:05,05:56:29,Estados Unidos
250,"1768 - BOLIS Matteo
GS ALTITUDE",SEH,140,16:29:14,05:56:38,Italia
251,3909 - ASPINALL Luke,SEH,141,16:29:22,05:56:46,Reino Unido
252,"4261 - BROOKS Mark
DARTMOOR RUNNERS",V1H,80,16:30:01,05:57:25,Reino Unido
253,"3067 - BERNARDI Renzo
TRAIL RUNNING BRESCIA",V1H,81,16:30:12,05:57:36,Italia
254,"2621 - MASAYUKI Tadokoro
TEAM YAJYU",SEH,142,16:30:49,05:58:13,Japón
255,"2900 - KIERNAN Sigurdur
Ultra Iceland",V1H,82,16:31:01,05:58:25,Islandia
256,"3314 - GERSTL MURZI Alejandro
VENEX",SEH,143,16:32:05,05:59:29,Venezuela
257,"1811 - LE FLOCH Thierry
Team humblezh",SEH,144,16:32:17,05:59:41,Francia
258,2440 - CHIPON Guillaume,SEH,145,16:32:25,05:59:49,Francia
259,57 - SCHLUCHTER Adrien,V2H,11,16:33:22,06:00:46,Suiza
260,"2738 - BUCHAJEWICZ Andrzej
MCKWADRAT",V1H,83,16:35:08,06:02:32,Polonia
261,"2145 - SAUVAGNAC Xavier
TCHIMBE RAID",V1H,84,16:35:10,06:02:34,Francia
262,"106 - REPELLIN Gilles
LES TRAILERS DU MOLE",V1H,85,16:35:16,06:02:40,Francia
263,3436 - LEMPEGNAT Bruno,V1H,86,16:35:47,06:03:11,Francia
264,"2966 - MARTIN Laurent
TEAM RAIDLIGHT",V1H,87,16:37:29,06:04:53,Francia
265,2763 - ARNOUX Cyrille,V1H,88,16:37:36,06:05:00,Francia
266,1814 - LITHERLAND Ross,SEH,146,16:38:39,06:06:03,Reino Unido
267,"2476 - SEILLER Thierry
ASL LA ROBERTSAU",SEH,147,16:38:58,06:06:22,Francia
268,"2473 - POILVE Eric
TEAM BROCELIANDE",V1H,89,16:39:37,06:07:01,Francia
269,2806 - DE MEULEMEESTER Dominiek,V1H,90,16:40:06,06:07:30,Bélgica
270,"1739 - CHARLIN Jean-Baptiste
TEAM LEGENDRE",SEH,148,16:40:57,06:08:21,Francia
271,4036 - DENEKA Jacek,SEH,149,16:41:02,06:08:26,Polonia
272,"814 - JURANDER Erik
Swedish Trail Running",SEH,150,16:41:23,06:08:47,Suecia
273,"1554 - NIMES PEREZ Teresa
TEAM LAFUMA IBERICA",SEF,14,16:42:28,06:09:52,España
274,"3741 - LOPEZ Guillem
CENTRE EXCURSIONISTA TORELLO",SEH,151,16:42:30,06:09:54,España
275,"3738 - DEL PALACIO Jaume
CENTRE EXCURSIONISTA TORELLO",SEH,152,16:42:31,06:09:55,España
276,3566 - BOADA MAQUEDA Pablo,SEH,153,16:43:23,06:10:47,España
277,"2140 - PETIAU Patrice
RUNNING CLUB FURIANI",V1H,91,16:43:43,06:11:07,Francia
278,2294 - BLANCHET Paul,V1H,91,16:43:43,06:11:07,Francia
279,"2382 - D'ORIA Angelo
USCAFASSE",V2H,12,16:44:59,06:12:23,Italia
280,"4224 - SERASSET Jean-Pierre
CMBM",V2H,13,16:45:31,06:12:55,Francia
281,1619 - RAIGNER Alban,SEH,154,16:45:37,06:13:01,Francia
